label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
two,0.7203898429870605,0.5707083940505981,5.572636609940673e-07,0.6935473680496216,0.5801005363464355,-0.04458843544125557,0.6739919185638428,0.5523501634597778,-0.06941205263137817,0.6886293292045593,0.486524373292923,-0.0898011177778244,0.7033272981643677,0.43138763308525085,-0.10752537101507187,0.612639307975769,0.4786916971206665,-0.045460011810064316,0.5700175762176514,0.42960232496261597,-0.07321558892726898,0.5421098470687866,0.3941035568714142,-0.0901765301823616,0.5188935995101929,0.3599085807800293,-0.10058394074440002,0.633167564868927,0.4340842366218567,-0.040347833186388016,0.5914844870567322,0.3627457618713379,-0.06857273727655411,0.5705268979072571,0.3111570179462433,-0.08369278907775879,0.5493480563163757,0.26657676696777344,-0.0904834046959877,0.6614804267883301,0.41536349058151245,-0.039714496582746506,0.6654161810874939,0.36511486768722534,-0.07986562699079514,0.6962984204292297,0.39390677213668823,-0.08793997764587402,0.7119304537773132,0.4244351089000702,-0.08181143552064896,0.6933189034461975,0.4145411550998688,-0.042114704847335815,0.7030444145202637,0.37614208459854126,-0.07203155755996704,0.7193262577056885,0.39876818656921387,-0.07431676238775253,0.7249721884727478,0.4296770989894867,-0.06856763362884521
two,0.7126943469047546,0.5788667798042297,5.932599265179306e-07,0.6820484399795532,0.5898500680923462,-0.04318777471780777,0.6589688658714294,0.561896026134491,-0.06642641872167587,0.6715415716171265,0.49196314811706543,-0.0852295383810997,0.6873760223388672,0.43514177203178406,-0.10128870606422424,0.5975131392478943,0.488065242767334,-0.04273257404565811,0.5500121116638184,0.4381970763206482,-0.06746991723775864,0.5219486355781555,0.4034495949745178,-0.08219742774963379,0.4986444413661957,0.3700675964355469,-0.09135351330041885,0.6185484528541565,0.4421601891517639,-0.03776755928993225,0.5768468976020813,0.36915501952171326,-0.06293017417192459,0.556877613067627,0.31797271966934204,-0.07702957838773727,0.5368701815605164,0.2748299837112427,-0.08353611826896667,0.6477500200271606,0.4234049618244171,-0.03717867657542229,0.6486993432044983,0.37266382575035095,-0.07511451840400696,0.6803877353668213,0.4016893804073334,-0.0832870677113533,0.697977602481842,0.4324790835380554,-0.07756513357162476,0.6807563900947571,0.4227152168750763,-0.03950611501932144,0.6851794719696045,0.38442081212997437,-0.0688609853386879,0.7020223140716553,0.406725138425827,-0.07148516923189163,0.7100053429603577,0.4386569857597351,-0.06606505066156387
two,0.7024239301681519,0.5819779634475708,5.815104486828204e-07,0.669806182384491,0.5952210426330566,-0.04318130388855934,0.6439293622970581,0.570266604423523,-0.06672026216983795,0.6532406806945801,0.5005236864089966,-0.08593059331178665,0.6665393710136414,0.44189783930778503,-0.10240518301725388,0.5802409648895264,0.49582624435424805,-0.04118083417415619,0.5334574580192566,0.44656306505203247,-0.0649455338716507,0.5045781135559082,0.4144608676433563,-0.07847192883491516,0.48037949204444885,0.38376694917678833,-0.08669999241828918,0.6003533005714417,0.44930732250213623,-0.036158330738544464,0.5586416721343994,0.37859979271888733,-0.06122053042054176,0.5383349657058716,0.3288998007774353,-0.07489293813705444,0.5192282199859619,0.28710606694221497,-0.08063317835330963,0.6298413276672363,0.42916497588157654,-0.0355939045548439,0.6309947967529297,0.3805115818977356,-0.07450654357671738,0.662584125995636,0.40616750717163086,-0.08394099771976471,0.681228756904602,0.4342067539691925,-0.0786433070898056,0.6635183691978455,0.42580482363700867,-0.03771323710680008,0.6669430732727051,0.3883444666862488,-0.0679188147187233,0.6845964789390564,0.40881600975990295,-0.07107526063919067,0.6942782998085022,0.4384346008300781,-0.06569315493106842
two,0.6923906207084656,0.5839378237724304,6.001204155836604e-07,0.6569488048553467,0.6014776229858398,-0.04144323989748955,0.6269925236701965,0.5800344347953796,-0.06535644084215164,0.6364198923110962,0.5113484263420105,-0.08553257584571838,0.6514745950698853,0.45365428924560547,-0.1032186895608902,0.5657144784927368,0.5045994520187378,-0.042758047580718994,0.5181779861450195,0.4564153552055359,-0.06807751208543777,0.4878120422363281,0.4248494505882263,-0.08258507400751114,0.4613785147666931,0.39456820487976074,-0.09183529764413834,0.5860192775726318,0.45707327127456665,-0.03960150480270386,0.5444862842559814,0.3884337246417999,-0.06607918441295624,0.5226409435272217,0.33989614248275757,-0.0798472985625267,0.501092255115509,0.29843205213546753,-0.08607912063598633,0.6160849332809448,0.43581923842430115,-0.04076121374964714,0.6165646910667419,0.38971471786499023,-0.07946225255727768,0.6464104652404785,0.42031151056289673,-0.0867857113480568,0.6628522276878357,0.45089930295944214,-0.08075761795043945,0.650870144367218,0.4304273724555969,-0.04477491229772568,0.653385579586029,0.3945397138595581,-0.07425147294998169,0.6693978309631348,0.4190206825733185,-0.07606235146522522,0.676843523979187,0.45082059502601624,-0.07042770087718964
two,0.6823298335075378,0.5896908044815063,6.169790935928177e-07,0.6419177055358887,0.6066099405288696,-0.03640417754650116,0.6096358299255371,0.5855580568313599,-0.05810917541384697,0.6198999285697937,0.5212047100067139,-0.07710345834493637,0.6358804106712341,0.47086507081985474,-0.09400521218776703,0.5521522164344788,0.5100582838058472,-0.039583027362823486,0.5035027861595154,0.46434876322746277,-0.06495512276887894,0.4724041819572449,0.43454164266586304,-0.08051899075508118,0.44538748264312744,0.4056215286254883,-0.0910554751753807,0.57468181848526,0.4646299481391907,-0.03901556879281998,0.5332683324813843,0.3972984254360199,-0.06495756655931473,0.5101071000099182,0.3507702350616455,-0.07999132573604584,0.4876253604888916,0.3094097673892975,-0.08812010288238525,0.606961190700531,0.4444301724433899,-0.042224034667015076,0.6047019362449646,0.3953284025192261,-0.07753390818834305,0.6301261782646179,0.42456525564193726,-0.08372902870178223,0.645289957523346,0.45393115282058716,-0.07872677594423294,0.6439301371574402,0.4391399025917053,-0.048294078558683395,0.6452797055244446,0.4025611877441406,-0.07565035670995712,0.6574341058731079,0.42596718668937683,-0.07722952216863632,0.662959635257721,0.45543256402015686,-0.07248301059007645
two,0.6732854843139648,0.5947843194007874,6.247698252082046e-07,0.632205605506897,0.6131179332733154,-0.03456497937440872,0.5977563858032227,0.593146562576294,-0.054936401546001434,0.6061893701553345,0.5326539278030396,-0.07313241809606552,0.6215178370475769,0.48536351323127747,-0.0893346443772316,0.5406038165092468,0.5164735317230225,-0.03683789446949959,0.4910857379436493,0.4739665389060974,-0.06142419949173927,0.4590255320072174,0.4451891779899597,-0.07636387646198273,0.43207335472106934,0.41739195585250854,-0.08647545427083969,0.5634751319885254,0.47162091732025146,-0.03706086054444313,0.5216606855392456,0.4048280417919159,-0.06316886097192764,0.4974227547645569,0.35957831144332886,-0.07853302359580994,0.4749907851219177,0.31908512115478516,-0.08658517152070999,0.5964333415031433,0.4512377083301544,-0.040857937186956406,0.5936263203620911,0.40267330408096313,-0.07621293514966965,0.6184893846511841,0.43558546900749207,-0.08166241645812988,0.6346089243888855,0.46699976921081543,-0.075751394033432,0.6339097023010254,0.44569429755210876,-0.047389306128025055,0.6335456371307373,0.4099838435649872,-0.07459010928869247,0.6457508206367493,0.43473827838897705,-0.07546190917491913,0.6525751948356628,0.4636453688144684,-0.06988264620304108
two,0.6668664216995239,0.5999358892440796,6.383094159900793e-07,0.6257858872413635,0.6225419640541077,-0.03745633363723755,0.5896134972572327,0.6030905246734619,-0.05950281769037247,0.5962479114532471,0.5416498780250549,-0.07916559278964996,0.6101434826850891,0.4933010935783386,-0.0966852679848671,0.5320936441421509,0.5233895778656006,-0.03957855701446533,0.4826049506664276,0.4827647805213928,-0.06626386195421219,0.45048537850379944,0.4557305872440338,-0.08295641094446182,0.42272472381591797,0.42817422747612,-0.09425739198923111,0.554418683052063,0.4777185320854187,-0.03899124264717102,0.5116713643074036,0.413481742143631,-0.06799207627773285,0.48637861013412476,0.36999261379241943,-0.08434035629034042,0.46276816725730896,0.3287280797958374,-0.09264535456895828,0.5876624584197998,0.455806702375412,-0.04223058000206947,0.5848036408424377,0.41212308406829834,-0.08065325766801834,0.6112090945243835,0.4560709297657013,-0.0843978300690651,0.6279246211051941,0.4931933581829071,-0.0762728601694107,0.6258177757263184,0.44874444603919983,-0.048514802008867264,0.6234086155891418,0.4151436984539032,-0.07813022285699844,0.636237621307373,0.44623735547065735,-0.0779760554432869,0.6433427333831787,0.4782695472240448,-0.0708659365773201
two,0.6626064777374268,0.6032271981239319,6.356266908369435e-07,0.6213534474372864,0.6281590461730957,-0.03810543194413185,0.582923173904419,0.6123970746994019,-0.06095109134912491,0.5905723571777344,0.5538598299026489,-0.08162522315979004,0.606879472732544,0.5041669607162476,-0.10023994743824005,0.5271446108818054,0.5292396545410156,-0.04016047716140747,0.4767514765262604,0.4908091127872467,-0.0677281990647316,0.44371968507766724,0.46438077092170715,-0.08496454358100891,0.41532576084136963,0.43721362948417664,-0.09677142649888992,0.5487404465675354,0.4827292859554291,-0.039975088089704514,0.5047620534896851,0.42080044746398926,-0.07010205835103989,0.47774574160575867,0.37720638513565063,-0.08693212270736694,0.45233622193336487,0.3347311019897461,-0.09562759846448898,0.581641435623169,0.4601559340953827,-0.04382672160863876,0.5792825222015381,0.41673988103866577,-0.08330316841602325,0.6064239144325256,0.46540141105651855,-0.08706977963447571,0.6227744817733765,0.5048132538795471,-0.07901564985513687,0.6203343272209167,0.452515572309494,-0.05087745934724808,0.6212371587753296,0.4262506365776062,-0.08188717812299728,0.633674144744873,0.4640934467315674,-0.08271285891532898,0.6385982632637024,0.4994674324989319,-0.07639586180448532
two,0.657951295375824,0.6045989990234375,7.160921882132243e-07,0.6188556551933289,0.6309953927993774,-0.043349314481019974,0.5823105573654175,0.622896671295166,-0.07175377011299133,0.5914075970649719,0.569262683391571,-0.0971006527543068,0.6083084344863892,0.5181921720504761,-0.12029707431793213,0.5261876583099365,0.5368397831916809,-0.052772585302591324,0.475219190120697,0.4993658661842346,-0.08496164530515671,0.44078147411346436,0.4740171432495117,-0.10489965975284576,0.41111209988594055,0.44671016931533813,-0.11842402070760727,0.5482677221298218,0.4892301559448242,-0.051257554441690445,0.5061345100402832,0.4250102639198303,-0.0853550136089325,0.48000508546829224,0.37960198521614075,-0.10314715653657913,0.45452505350112915,0.336389422416687,-0.11233951151371002,0.5809782147407532,0.466102659702301,-0.05375190079212189,0.5816331505775452,0.4256801903247833,-0.09615502506494522,0.6094606518745422,0.47764909267425537,-0.09842514246702194,0.626192033290863,0.5208684206008911,-0.08898413181304932,0.6188095808029175,0.45925793051719666,-0.059872351586818695,0.6218394637107849,0.4347747266292572,-0.09302863478660583,0.6357148885726929,0.4736066460609436,-0.09282825887203217,0.642436683177948,0.511135458946228,-0.0853055864572525
two,0.6527345180511475,0.6033168435096741,8.462147889076732e-07,0.6156309247016907,0.6329124569892883,-0.05144337937235832,0.5815325975418091,0.6308121681213379,-0.08764713257551193,0.59236741065979,0.5808776617050171,-0.11917362362146378,0.6092271208763123,0.5283488035202026,-0.14820535480976105,0.5262115001678467,0.5445969104766846,-0.07392866164445877,0.47622472047805786,0.5058886408805847,-0.1140410453081131,0.44127464294433594,0.48114246129989624,-0.1392156183719635,0.41098567843437195,0.4541177451610565,-0.15705148875713348,0.5488744378089905,0.49651384353637695,-0.07108818739652634,0.507667601108551,0.431701123714447,-0.1159018874168396,0.4826281666755676,0.38283413648605347,-0.13947694003582,0.4581492245197296,0.33743464946746826,-0.1528162956237793,0.5816739797592163,0.47311636805534363,-0.07172518968582153,0.5843480825424194,0.4367479383945465,-0.118431456387043,0.6128531098365784,0.49019956588745117,-0.11796458810567856,0.6270403861999512,0.5335706472396851,-0.10770156234502792,0.6183097958564758,0.46439218521118164,-0.07700826972723007,0.6261969208717346,0.44504040479660034,-0.11315791308879852,0.6398630142211914,0.4862295091152191,-0.11261718720197678,0.64328932762146,0.525152862071991,-0.10538549721240997
two,0.6481482982635498,0.6057137846946716,7.683240141886927e-07,0.6114954352378845,0.6361876726150513,-0.04214268922805786,0.5764270424842834,0.6333781480789185,-0.07186566293239594,0.58828204870224,0.5845332145690918,-0.0979929268360138,0.6044915318489075,0.5357980132102966,-0.12194851040840149,0.523087203502655,0.5492425560951233,-0.06083608418703079,0.4713965356349945,0.5115810036659241,-0.09499972313642502,0.4372749328613281,0.48644402623176575,-0.11530057340860367,0.40712088346481323,0.46087685227394104,-0.12901867926120758,0.5449069142341614,0.500147819519043,-0.060123953968286514,0.5032602548599243,0.4345327317714691,-0.09612347930669785,0.47962453961372375,0.3887839913368225,-0.11353354156017303,0.4546401798725128,0.3454376459121704,-0.1222168356180191,0.5776166915893555,0.47610461711883545,-0.06254938244819641,0.5809265971183777,0.4433789849281311,-0.10284154117107391,0.6086835265159607,0.4963938295841217,-0.10185939818620682,0.6219830513000488,0.5378412008285522,-0.09136467427015305,0.6156566143035889,0.4676063656806946,-0.06866908073425293,0.6236139535903931,0.45349621772766113,-0.09965436160564423,0.6358463764190674,0.4934573769569397,-0.09761354327201843,0.6372730731964111,0.5289928317070007,-0.0894228145480156
two,0.6438843607902527,0.6116858720779419,7.261971290972724e-07,0.6037521362304688,0.6392151117324829,-0.033120688050985336,0.5670905709266663,0.6338335275650024,-0.057901229709386826,0.5774058699607849,0.58550626039505,-0.08083664625883102,0.5928155779838562,0.5419285297393799,-0.10224229842424393,0.5136358737945557,0.5539531111717224,-0.048873405903577805,0.4591522514820099,0.5166468620300293,-0.07828469574451447,0.4237681031227112,0.4913123846054077,-0.09599252045154572,0.3932706117630005,0.46714603900909424,-0.10761553794145584,0.5374658703804016,0.507921040058136,-0.051083896309137344,0.4946882128715515,0.44017285108566284,-0.0814315602183342,0.4696585536003113,0.3951680660247803,-0.0965486690402031,0.445751428604126,0.35433268547058105,-0.10374684631824493,0.5712828040122986,0.48430198431015015,-0.05579729005694389,0.5695074796676636,0.44860392808914185,-0.0906740054488182,0.5945370197296143,0.4971711337566376,-0.08900611847639084,0.6101082563400269,0.5360739827156067,-0.07829747349023819,0.6102232336997986,0.475149929523468,-0.06334930658340454,0.6091016530990601,0.4541000425815582,-0.08831629902124405,0.6212934851646423,0.48879820108413696,-0.0828794613480568,0.6272999048233032,0.5200330018997192,-0.07260952144861221
two,0.6329781413078308,0.6138728260993958,7.298140189959668e-07,0.5913230776786804,0.6410443186759949,-0.03053162433207035,0.5525762438774109,0.6315698027610779,-0.052103690803050995,0.5599647760391235,0.582395613193512,-0.07231176644563675,0.5719310641288757,0.5425024032592773,-0.0914628803730011,0.49957454204559326,0.558724045753479,-0.04254653677344322,0.44322529435157776,0.5234095454216003,-0.06919535994529724,0.4073994755744934,0.4980321228504181,-0.0848713293671608,0.37710022926330566,0.47457751631736755,-0.09466496855020523,0.5231980085372925,0.5139800906181335,-0.04540956765413284,0.4762015640735626,0.44543594121932983,-0.07280872762203217,0.4503786563873291,0.4016326665878296,-0.08642952144145966,0.4270021915435791,0.36290207505226135,-0.09227337688207626,0.557679295539856,0.49008023738861084,-0.050744764506816864,0.5495893955230713,0.45423948764801025,-0.08429501950740814,0.5748465061187744,0.5025878548622131,-0.08300579339265823,0.5908283591270447,0.5379859805107117,-0.07239104807376862,0.5965530872344971,0.48071375489234924,-0.05847030133008957,0.5893580317497253,0.4584546983242035,-0.08134923875331879,0.6026804447174072,0.49415820837020874,-0.07431477308273315,0.610468327999115,0.5222507119178772,-0.06319893151521683
two,0.6181328892707825,0.6212170720100403,7.185633990047791e-07,0.5734452605247498,0.647447943687439,-0.028210578486323357,0.5311790704727173,0.6393851041793823,-0.04808652400970459,0.5349472165107727,0.5901390910148621,-0.0672399252653122,0.5465798377990723,0.5475024580955505,-0.08548200875520706,0.48146820068359375,0.5606157779693604,-0.03881724551320076,0.4238174855709076,0.5286277532577515,-0.06453345715999603,0.3863750398159027,0.5054736137390137,-0.07956308126449585,0.35523635149002075,0.4842248260974884,-0.08916500955820084,0.5050405263900757,0.5155662894248962,-0.04276139661669731,0.4587920010089874,0.4484516382217407,-0.06909596174955368,0.43117615580558777,0.4071546792984009,-0.08275482058525085,0.40691614151000977,0.37092840671539307,-0.08902092278003693,0.5397899150848389,0.493015319108963,-0.0492781400680542,0.5313196778297424,0.46000805497169495,-0.0814080759882927,0.5539032816886902,0.5073777437210083,-0.08134900778532028,0.56936115026474,0.5410940051078796,-0.07236798107624054,0.5790250301361084,0.48627954721450806,-0.058121804147958755,0.5724244117736816,0.4678695499897003,-0.08019751310348511,0.5844385623931885,0.5039041042327881,-0.0745343416929245,0.5918342471122742,0.5309618711471558,-0.06494997441768646
two,0.6002056002616882,0.6270937919616699,6.99028078088304e-07,0.5555843114852905,0.6576284170150757,-0.029303932562470436,0.5110902786254883,0.6542397737503052,-0.049654919654130936,0.513615071773529,0.6072896122932434,-0.0696733295917511,0.5272162556648254,0.5633233189582825,-0.08866347372531891,0.4581979513168335,0.565204918384552,-0.03683782368898392,0.4007062613964081,0.5361960530281067,-0.06215469166636467,0.3637661933898926,0.5143053531646729,-0.07694965600967407,0.33308911323547363,0.49373289942741394,-0.08627486228942871,0.48106974363327026,0.5209363698959351,-0.04108545929193497,0.4324881434440613,0.45553097128868103,-0.06719427555799484,0.4034900367259979,0.4173474609851837,-0.0809442326426506,0.3789307475090027,0.38259655237197876,-0.0869353637099266,0.5161852836608887,0.49838733673095703,-0.04841514304280281,0.5047662258148193,0.47223150730133057,-0.08218033611774445,0.5274880528450012,0.5200936794281006,-0.08443411439657211,0.5451332926750183,0.5520575046539307,-0.07611188292503357,0.5562427043914795,0.4915012717247009,-0.058069344609975815,0.5434099435806274,0.4724969267845154,-0.08055153489112854,0.5540239810943604,0.5083402991294861,-0.07571987807750702,0.5632591843605042,0.5359116792678833,-0.06649783253669739
two,0.5839384198188782,0.6329689621925354,6.293291221481923e-07,0.53653484582901,0.663570761680603,-0.02603415958583355,0.4919402599334717,0.6637153625488281,-0.04489337280392647,0.48732897639274597,0.6228876709938049,-0.06443306803703308,0.49729108810424805,0.5804928541183472,-0.0832427367568016,0.43843069672584534,0.5689987540245056,-0.03062829189002514,0.38085994124412537,0.543131947517395,-0.055133718997240067,0.34241408109664917,0.5236206650733948,-0.07008463144302368,0.3108390271663666,0.5048519968986511,-0.07926793396472931,0.46227923035621643,0.5263156890869141,-0.036044344305992126,0.4110018312931061,0.46566450595855713,-0.061017606407403946,0.3790346086025238,0.43039578199386597,-0.07532486319541931,0.3535619378089905,0.3986797034740448,-0.08173893392086029,0.49837741255760193,0.5038753747940063,-0.04443793371319771,0.47993767261505127,0.48232871294021606,-0.07756111770868301,0.49852582812309265,0.5291537046432495,-0.0812755823135376,0.516047477722168,0.5622062087059021,-0.07375938445329666,0.5389362573623657,0.49665892124176025,-0.05473831295967102,0.5191106796264648,0.4836021959781647,-0.0759967789053917,0.5264420509338379,0.5181273221969604,-0.07126720994710922,0.536108136177063,0.545085608959198,-0.06200872361660004
two,0.5715371966362,0.640615701675415,6.339233209473605e-07,0.5255131721496582,0.6708124279975891,-0.027174033224582672,0.48194101452827454,0.674077033996582,-0.046788498759269714,0.46779417991638184,0.643140971660614,-0.0670790895819664,0.46669262647628784,0.6072039008140564,-0.0859602764248848,0.42083609104156494,0.5753093957901001,-0.028559939935803413,0.3624981939792633,0.5487774610519409,-0.052587371319532394,0.3232126832008362,0.5296849608421326,-0.06763886660337448,0.29117363691329956,0.5112131834030151,-0.07676492631435394,0.44498583674430847,0.5345420837402344,-0.0332886278629303,0.3947799503803253,0.47352302074432373,-0.05872233957052231,0.36062091588974,0.4364197552204132,-0.07397545129060745,0.3335663676261902,0.40329211950302124,-0.08114462345838547,0.4801110327243805,0.5126878023147583,-0.04127112403512001,0.4591263234615326,0.4915532171726227,-0.07506833225488663,0.4757320284843445,0.5387198328971863,-0.07980930805206299,0.4925883412361145,0.5732227563858032,-0.07294057309627533,0.518998384475708,0.5047721266746521,-0.0512482188642025,0.49632781744003296,0.4931713938713074,-0.07281859219074249,0.5013699531555176,0.5278693437576294,-0.06914933770895004,0.5096486210823059,0.5553135275840759,-0.06064111739397049
two,0.5617873072624207,0.6470695734024048,6.331453050734126e-07,0.515338122844696,0.6802585124969482,-0.028780722990632057,0.46907857060432434,0.6830464601516724,-0.04875298589468002,0.4487840533256531,0.6518331170082092,-0.06935609132051468,0.44441118836402893,0.613319456577301,-0.08824682235717773,0.40716177225112915,0.5845723152160645,-0.02799529768526554,0.3504257798194885,0.5574707984924316,-0.05169970542192459,0.31208306550979614,0.5379980802536011,-0.0668155774474144,0.28088998794555664,0.51915043592453,-0.07631424069404602,0.43048086762428284,0.5435077548027039,-0.032348666340112686,0.3801496624946594,0.4832337200641632,-0.05826665461063385,0.34487882256507874,0.44662243127822876,-0.07406604290008545,0.3175496459007263,0.4133797287940979,-0.08169816434383392,0.46543553471565247,0.5208411812782288,-0.0402209497988224,0.44130396842956543,0.499904066324234,-0.07482335716485977,0.45785531401634216,0.5497308969497681,-0.0799419954419136,0.4747787117958069,0.5847857594490051,-0.07332156598567963,0.5048691630363464,0.511081337928772,-0.05027034506201744,0.4795992970466614,0.4982321262359619,-0.07286389917135239,0.48459938168525696,0.5358099937438965,-0.06992069631814957,0.4937218129634857,0.5655434727668762,-0.06189526990056038
two,0.5556047558784485,0.6581137776374817,5.780908622909919e-07,0.5071033835411072,0.6894735097885132,-0.024893131107091904,0.4583868384361267,0.6933755278587341,-0.04400467500090599,0.43525150418281555,0.6631180047988892,-0.06484311819076538,0.43348339200019836,0.6221513748168945,-0.08451781421899796,0.4004683792591095,0.5932378768920898,-0.025377850979566574,0.3440045714378357,0.5680587887763977,-0.04922681674361229,0.3059738278388977,0.550899863243103,-0.06500712037086487,0.274882435798645,0.5331044793128967,-0.07537553459405899,0.4231826663017273,0.5531867146492004,-0.032152529805898666,0.37111836671829224,0.49435943365097046,-0.058282725512981415,0.3348354995250702,0.4609842598438263,-0.07530374079942703,0.3066211938858032,0.43048059940338135,-0.08427801728248596,0.45787787437438965,0.5309892892837524,-0.04204806685447693,0.42887330055236816,0.5136353969573975,-0.07657110691070557,0.44259658455848694,0.5659661889076233,-0.08339180797338486,0.4585639536380768,0.6044070720672607,-0.07859516888856888,0.4973282814025879,0.5227206349372864,-0.05380093678832054,0.46880343556404114,0.5154878497123718,-0.07741846889257431,0.47087228298187256,0.5553424954414368,-0.07630066573619843,0.4787008464336395,0.5890462398529053,-0.06981197744607925
two,0.5582631230354309,0.666106641292572,5.687886641680961e-07,0.5108085870742798,0.6978858113288879,-0.02541707642376423,0.46196240186691284,0.7036420702934265,-0.04500975087285042,0.4397888481616974,0.678856372833252,-0.0665813535451889,0.43774282932281494,0.6420064568519592,-0.0870765671133995,0.403608113527298,0.5998960733413696,-0.024590028449892998,0.34664762020111084,0.5745325684547424,-0.04909537732601166,0.308692067861557,0.557216465473175,-0.06565821915864944,0.2772003710269928,0.5385751724243164,-0.07687827944755554,0.4265342652797699,0.5622003078460693,-0.031946323812007904,0.3715263605117798,0.5047683715820312,-0.05793013423681259,0.33444127440452576,0.4720325171947479,-0.07488593459129333,0.3046053647994995,0.4409056305885315,-0.08432463556528091,0.46145907044410706,0.542239785194397,-0.0427735336124897,0.42858967185020447,0.5280901193618774,-0.07756640017032623,0.4439135491847992,0.5848451256752014,-0.08318613469600677,0.46008867025375366,0.6243340969085693,-0.07796676456928253,0.5008752346038818,0.5373650193214417,-0.05569576844573021,0.4706563651561737,0.5363636612892151,-0.0797056183218956,0.47560107707977295,0.5810894966125488,-0.07797599583864212,0.48414286971092224,0.6153391003608704,-0.07155459374189377
two,0.5702641010284424,0.669050931930542,5.60463035981229e-07,0.5197061896324158,0.7038067579269409,-0.022412588819861412,0.4717533588409424,0.7097840905189514,-0.04095885902643204,0.4503498673439026,0.6927861571311951,-0.06223449483513832,0.44148269295692444,0.6717988848686218,-0.08276382088661194,0.4151104688644409,0.606942355632782,-0.024201028048992157,0.356752872467041,0.5787949562072754,-0.049542881548404694,0.3173076808452606,0.5623059272766113,-0.06724905967712402,0.28412550687789917,0.544180154800415,-0.0788215845823288,0.43830129504203796,0.570824384689331,-0.03297850862145424,0.3816867172718048,0.5189121961593628,-0.059772640466690063,0.343637615442276,0.4841427206993103,-0.07738859951496124,0.3131617307662964,0.4506087303161621,-0.08719371259212494,0.4721481502056122,0.5521664619445801,-0.044857922941446304,0.4407338500022888,0.5497502088546753,-0.08035346865653992,0.45564043521881104,0.6097802519798279,-0.08682852238416672,0.47181546688079834,0.6520793437957764,-0.08211760222911835,0.5094254016876221,0.5500316023826599,-0.05865684524178505,0.4832410216331482,0.5571423172950745,-0.0833384320139885,0.48855218291282654,0.6043718457221985,-0.08204163610935211,0.49749138951301575,0.6405898928642273,-0.07584112137556076
two,0.5848921537399292,0.6726193428039551,5.834537546434149e-07,0.5351834893226624,0.7059457898139954,-0.02156415954232216,0.4894941747188568,0.7205057144165039,-0.04148200899362564,0.46152523159980774,0.7164337038993835,-0.06384970247745514,0.4519948959350586,0.698237419128418,-0.08563072234392166,0.4323011338710785,0.6149929761886597,-0.03031998686492443,0.36989426612854004,0.5851188898086548,-0.05762021243572235,0.3283703923225403,0.5674707889556885,-0.07562721520662308,0.2949254512786865,0.5483570694923401,-0.08705242723226547,0.4562191963195801,0.5789046883583069,-0.04006507247686386,0.3969402313232422,0.5310037136077881,-0.06955835223197937,0.3573850095272064,0.49690869450569153,-0.08773583173751831,0.3268010914325714,0.4640970528125763,-0.0971243679523468,0.4909460246562958,0.5613973140716553,-0.052028458565473557,0.45828479528427124,0.5706446170806885,-0.0884113684296608,0.4702115058898926,0.6299601197242737,-0.09380487352609634,0.48580819368362427,0.6712820529937744,-0.08809637278318405,0.5281326770782471,0.564476728439331,-0.0658053383231163,0.5036489367485046,0.5888028144836426,-0.0916375070810318,0.5077868700027466,0.6337551474571228,-0.08995211869478226,0.516219973564148,0.6659419536590576,-0.08275271952152252
two,0.6058181524276733,0.6835216283798218,5.224597998676472e-07,0.5578681230545044,0.7136499285697937,-0.016856731846928596,0.5144245028495789,0.7253587245941162,-0.03493897616863251,0.48968178033828735,0.7198858261108398,-0.05591779574751854,0.47280076146125793,0.7052217125892639,-0.07671152800321579,0.4566982686519623,0.6262010335922241,-0.03231864422559738,0.3916703164577484,0.5969342589378357,-0.06031907722353935,0.3487711548805237,0.5770717263221741,-0.07821047306060791,0.3140491247177124,0.5573596358299255,-0.08890330046415329,0.48031532764434814,0.590258777141571,-0.04468752071261406,0.4161446690559387,0.5401157736778259,-0.07359334081411362,0.37412768602371216,0.5079010725021362,-0.09096261113882065,0.34214118123054504,0.47826045751571655,-0.09939638525247574,0.5160444974899292,0.5726301074028015,-0.05827946215867996,0.4847724735736847,0.5906813144683838,-0.09318260848522186,0.4968673884868622,0.6496549248695374,-0.09598354995250702,0.5125640034675598,0.6893278956413269,-0.08833140879869461,0.5539560914039612,0.5774564743041992,-0.0731702372431755,0.527355432510376,0.6064887642860413,-0.0969022810459137,0.5301035642623901,0.6525741815567017,-0.09105556458234787,0.5389019250869751,0.6848064661026001,-0.08061054348945618
